oldindex,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,fall
1781,0.1822541966426856,-0.1582733812949635,0.2829736211031175,-0.007454739084132134,-0.0063897763578275,-0.029818956336528202,0.0
1782,0.3333333333333335,-0.12470023980815315,0.29496402877697747,-0.01384451544195947,-0.007454739084132099,-0.036208732694355705,0.0
1783,0.31175059952038353,0.028776978417266452,0.047961630695444235,-0.018104366347177936,-0.0255591054313099,-0.04366347177848767,0.0
1784,0.12709832134292576,0.07194244604316502,-0.275779376498801,-0.022364217252396068,-0.028753993610223606,-0.04366347177848784,0.0
1785,-0.38848920863309333,0.10551558752997581,-0.39808153477218244,-0.027689030883919108,-0.022364217252396193,-0.03301384451544198,0.0
1786,-0.6810551558752995,0.11031175059952059,-0.520383693045563,-0.026624068157614478,-0.008519701810436597,-0.028753993610223627,0.0
1787,-0.45563549160671535,0.17505995203836866,-0.4724220623501205,-0.027689030883919108,0.013844515441959498,-0.029818956336528202,0.0
1788,-0.15587529976019177,0.3021582733812953,-0.1031175059952032,-0.022364217252396124,0.03088391906283279,-0.028753993610223683,0.0
1789,-0.2422062350119898,0.33812949640287804,-0.10071942446043192,-0.020234291799786974,0.026624068157614506,-0.0095846645367412,0.0
1790,-0.4244604316546763,0.06235011990407657,-0.247002398081535,-0.010649627263045802,0.0319488817891374,0.007454739084132106,0.0
1791,-0.13429256594724226,-0.06714628297362091,-0.040767386091126845,-0.004259850905218299,0.0489882854100105,0.0095846645367412,0.0
1792,0.0023980815347721673,-0.016786570743405393,0.30455635491606703,-0.002129925452609205,0.05644302449414271,-0.004259850905218299,0.0
1793,-0.4460431654676258,0.004796163069544335,0.1606714628297361,0.0,0.03833865814696488,-0.004259850905218299,0.0
1794,-0.609112709832135,-0.17985611510791344,-0.00959232613908867,0.0031948881789137795,0.03727369542066031,0.0095846645367412,0.0
1795,-0.15587529976019265,-0.27338129496402885,0.290167865707434,0.003194888178913724,0.05750798722044731,0.0,0.0
1796,0.06714628297362246,-0.14388489208633093,0.7601918465227815,0.002129925452609094,0.050053248136315176,-0.022364217252396207,0.0
1797,0.21582733812949595,0.031175059952038175,0.537170263788969,0.0,0.017039403620873306,-0.026624068157614506,0.0
1798,0.3501199040767391,-0.05515587529976029,0.41247002398081545,-0.0010649627263045192,0.004259850905218299,-0.013844515441959498,0.0
1799,0.37649880095923205,-0.16546762589928043,0.5179856115107917,-0.0031948881789137795,-0.0010649627263045747,-0.013844515441959498,0.0
1800,0.16546762589928132,-0.13669064748201443,0.29256594724220575,-0.005324813631522929,-0.021299254526091604,-0.02768903088391908,0.0
1801,-0.10791366906474842,0.007194244604316502,0.07673860911271024,-0.008519701810436597,-0.03727369542066031,-0.039403620873269415,0.0
1802,-0.2973621103117505,0.07913669064748197,0.1462829736211031,-0.009584664536741172,-0.036208732694355705,-0.0394036208732695,0.0
1803,-0.34772182254196693,0.1702637889688252,0.10311750599520364,-0.008519701810436708,-0.046858359957401396,-0.0351437699680511,0.0
1804,-0.14148681055155876,0.30215827338129464,0.2446043165467624,-0.010649627263045802,-0.0543130990415336,-0.0340788072417464,0.0
1805,0.12709832134292576,0.3956834532374103,0.35731414868105515,0.0,-0.061767838125665595,-0.0266240681576145,0.0
1806,0.05995203836930507,0.28776978417266186,0.2541966426858515,0.0010649627263046857,-0.0862619808306708,-0.0095846645367412,0.0
1807,0.03597122302158251,0.11750599520383687,-0.052757793764988126,0.002129925452609094,-0.10969116080937169,0.0031948881789136963,0.0
1808,0.3213429256594722,-0.023980815347721673,-0.16306954436450827,0.0010649627263046302,-0.10436634717784882,0.005324813631522901,0.0
1809,0.2038369304556351,-0.08872901678657086,-0.14388489208633048,0.0010649627263045747,-0.11075612353567621,-0.008519701810436597,0.0
1810,-0.04556354916067118,-0.1630695443645085,-0.5395683453237412,-0.0031948881789137795,-0.13099041533546335,-0.007454739084132106,0.0
1811,0.08633093525179891,-0.290167865707434,-0.9088729016786576,-0.009584664536741228,-0.11608093716719914,-0.012779552715654993,0.0
1812,1.014388489208633,-0.3261390887290161,-0.7649880095923258,-0.014909478168264073,-0.08306709265175716,-0.0340788072417465,0.0
1813,1.304556354916067,-0.038369304556355566,-0.6163069544364506,-0.018104366347177908,-0.07241746538871141,-0.0585729499467519,0.0
1814,0.1534772182254196,0.11510791366906492,-1.2206235011990412,-0.021299254526091604,-0.08945686900958472,-0.0532481363152289,0.0
1815,-0.985611510791367,-0.0839328537170263,-1.9376498800959219,-0.018104366347177797,-0.06176783812566555,-0.03940362087326951,0.0
1816,-1.347721822541966,-0.14868105515587526,-1.580335731414868,-0.023429179978700698,0.015974440894568676,-0.04366347177848767,0.0
1817,-1.479616306954437,0.27338129496402885,-0.8105515587530014,-0.028753993610223683,0.06815761448349311,-0.07028753993610232,0.0
1818,-1.3429256594724217,0.7050359712230216,-0.604316546762588,-0.02662406815761452,0.07561235356762508,-0.068157614483493,0.0
1819,-0.08393285371702675,0.7793764988009588,-0.47961630695443525,-0.020234291799786988,0.1011714589989351,-0.035143769968051186,0.0
1820,1.623501199040768,0.6498800959232615,0.2206235011990394,-0.013844515441959512,0.1363152289669861,-0.009584664536741228,0.0
1821,1.1630695443645083,0.6019184652278178,0.6330935251798557,-0.010649627263045795,0.11501597444089456,0.009584664536741228,0.0
1822,0.20623501199040728,0.23501199040767384,-0.5563549160671428,-0.004259850905218299,0.06389776357827481,0.039403620873269485,0.0
1823,-0.4028776978417259,-0.08872901678657075,-0.8177458033573171,-0.004259850905218396,0.10969116080937169,0.04366347177848773,0.0
1824,-0.956834532374101,-0.1007194244604317,-0.03357314148681212,-0.005324813631522901,0.15761448349307772,0.02555910543130996,0.0
1825,-0.652278177458034,0.016786570743405282,0.07434052757794163,-0.013844515441959502,0.1490947816826411,0.008519701810436597,0.0
1826,0.5539568345323742,0.20623501199040772,0.42925659472421884,-0.012779552715654901,0.1671991480298189,0.003194888178913724,0.0
1827,1.4556354916067145,0.3932853717026379,1.4580335731414866,-0.005324813631522899,0.174653887113951,0.007454739084132078,0.0
1828,1.160671462829736,0.3621103117505995,1.2206235011990412,0.0042598509052183,0.10649627263045797,0.02449414270500533,0.0
1829,0.4364508393285371,0.08153477218225413,0.38369304556354855,0.0117145899893504,0.06389776357827481,0.043663471778487783,0.0
1830,0.09592326139088714,-0.06474820143884896,0.5851318944844124,0.017039403620873198,0.08413205537806179,0.0383386581469648,0.0
1831,-0.11990407673860792,-0.02637889688249384,0.9112709832134289,0.020234291799787002,0.07774227902023423,0.0244941427050053,0.0
1832,-0.3261390887290174,0.03836930455635512,0.5947242206235019,0.022364217252396207,0.03620873269435576,0.020234291799787002,0.0
1833,-0.21342925659472378,-0.019184652278177783,0.5035971223021587,0.024494142705005287,0.027689030883919052,0.027689030883919108,0.0
1834,0.20863309352517945,-0.0983213429256593,0.7985611510791362,0.022364217252396193,0.02875399361022357,0.02768903088391908,0.0
1835,0.45323741007194274,-0.052757793764988126,0.8369304556354917,0.02342917997870081,0.0,0.018104366347177825,0.0
1836,0.2973621103117505,0.0,0.4964028776978413,0.026624068157614394,-0.03514376996805102,0.012779552715654993,0.0
1837,-0.1462829736211031,-0.06474820143884896,0.23501199040767418,0.025559105431309903,-0.04153354632587869,0.023429179978700698,0.0
1838,-0.35011990407673865,-0.21103117505995206,0.12230215827338142,0.025559105431309903,-0.04366347177848773,0.022364217252396193,0.0
1839,-0.4964028776978422,-0.17985611510791366,0.04556354916067118,0.025559105431309903,-0.04792332268370603,0.007454739084132002,0.0
1840,-0.5491606714628299,-0.033573141486810565,-0.021582733812949506,0.02236421725239618,-0.04792332268370614,0.0010649627263046024,0.0
1841,-0.43405275779376495,0.07434052757793785,0.007194244604316502,0.01916932907348251,-0.04046858359957395,0.0031948881789138003,0.0
1842,-0.31654676258992787,0.06235011990407657,0.0647482014388494,0.013844515441959526,-0.04153354632587858,0.007454739084132002,0.0
1843,-0.290167865707434,0.026378896882494063,0.10551558752997536,0.014909478168264101,-0.04579339723109693,0.010649627263045795,0.0
1844,-0.18705035971222994,0.050359712230215736,0.07673860911271024,0.011714589989350377,-0.04685835995740151,0.012779552715655,0.0
1845,-0.06954436450839374,0.009592326139088891,0.1318944844124701,0.009584664536741228,-0.04898828541001071,0.013844515441959502,0.0
1846,0.05995203836930507,-0.007194244604316724,0.11990407673860881,0.0031948881789136685,-0.05857294994675177,0.0138445154419594,0.0
1847,0.07194244604316502,-0.014388489208633226,0.004796163069544335,-0.002129925452609094,-0.06709265175718854,0.015974440894568703,0.0
1848,-0.04316546762589901,-0.00719424460431628,0.0023980815347721673,-0.002129925452609205,-0.07348242811501599,0.014909478168264101,0.0
1849,-0.03836930455635468,-0.014388489208633226,-0.08633093525179847,-0.004259850905218299,-0.0788072417465389,0.013844515441959596,0.0
1850,-0.2781774580335732,0.021582733812949506,0.031175059952038175,-0.0031948881789137795,-0.0798722044728434,0.014909478168264101,0.0
1851,-0.2541966426858515,-0.011990407673860615,-0.04316546762589901,-0.005324813631522818,-0.09052183173588921,0.014909478168264108,0.0
1852,0.06954436450839374,-0.04796163069544379,-0.0503597122302164,-0.005324813631522984,-0.09478168264110759,0.01171458998935039,0.0
1853,0.46282973621103096,0.004796163069544557,-0.050359712230215514,-0.011714589989350321,-0.10223642172523958,0.0095846645367412,0.0
1854,0.4364508393285371,0.08153477218225413,-0.25179856115107846,-0.012779552715655007,-0.11288604898828541,0.008519701810436597,0.0
1855,0.2829736211031175,0.09592326139088692,-0.5635491606714629,-0.012779552715654896,-0.11927582534611292,0.013844515441959498,0.0
1856,0.11510791366906492,0.0647482014388494,-0.666666666666667,-0.012779552715655007,-0.10543130990415339,0.018104366347177894,0.0
1857,0.03597122302158251,0.05515587529976007,-0.5995203836930454,-0.017039403620873195,-0.09478168264110753,0.018104366347177908,0.0
1858,-0.39088729016786594,0.14148681055155854,-0.7529976019184668,-0.014909478168264184,-0.08839190628328009,0.020234291799787002,0.0
1859,-0.4964028776978413,0.14388489208633137,-0.9232613908872889,-0.0191693290734824,-0.07561235356762508,0.031948881789137296,0.0
1860,-0.004796163069544335,0.10791366906474842,-0.971223021582734,-0.015974440894568703,-0.04259850905218321,0.03727369542066031,0.0
1861,0.05515587529975985,0.07194244604316502,-0.8105515587529961,-0.012779552715654896,-0.013844515441959526,0.041533546325878606,0.0
1862,-0.18465227817745777,-0.00959232613908867,-1.0671462829736225,-0.010649627263045802,-0.0031948881789137795,0.05324813631522901,0.0
1863,-0.49160671462829786,-0.12709832134292576,-1.3285371702637896,-0.008519701810436708,0.025559105431309903,0.06070287539936098,0.0
1864,-0.5851318944844124,-0.2685851318944843,-1.2038369304556369,-0.013844515441959498,0.07774227902023434,0.059637912673056404,0.0
1865,-0.33333333333333304,-0.4172661870503598,-0.8920863309352498,-0.012779552715654896,0.11608093716719914,0.05111821086261986,0.0
1866,0.17266187050359694,-0.44364508393285373,-0.5923261390887298,-0.010649627263045802,0.14270500532481356,0.04046858359957406,0.0
1867,0.3884892086330938,-0.4004796163069545,-0.14148681055156054,-0.010649627263045802,0.16613418530351448,0.02875399361022357,0.0
1868,0.14868105515587526,-0.43645083932853707,0.20143884892086383,-0.00851970181043668,0.1703940362087327,0.017039403620873306,0.0
1869,-0.14148681055155876,-0.49400479616306964,0.18465227817746133,-0.0042598509052183126,0.1608093716719915,0.007454739084132078,0.0
1870,0.007194244604316502,-0.4916067146282972,0.4820143884892065,-0.004259850905218299,0.1746538871139509,-0.005324813631522929,0.0
1871,0.3884892086330929,-0.35011990407673865,1.031175059952039,-0.002129925452609205,0.17358892438764648,-0.02875399361022357,0.0
1872,0.35971223021582777,-0.10071942446043192,1.083932853717025,0.0010649627263046024,0.141640042598509,-0.04259850905218321,0.0
1873,0.0647482014388494,0.052757793764988126,0.8105515587530014,0.0031948881789136963,0.10969116080937175,-0.03727369542066028,0.0
1874,0.050359712230215514,0.05995203836930485,0.832134292565943,0.0010649627263046024,0.10330138445154413,-0.03194888178913741,0.0
1875,0.10551558752997625,0.11510791366906448,0.8417266187050387,0.0031948881789138073,0.09371671991480302,-0.03301384451544198,0.0
1876,0.08872901678657019,0.2541966426858514,0.7529976019184641,0.004259850905218285,0.07561235356762519,-0.033013844515441926,0.0
1877,0.0023980815347721673,0.2829736211031174,0.726618705035972,0.004259850905218299,0.06070287539936092,-0.020234291799787085,0.0
1878,0.09352517985611541,0.23021582733812962,0.6570743405275774,0.007454739084132106,0.05324813631522907,-0.005324813631522873,0.0
1879,0.1534772182254196,0.18705035971223016,0.7050359712230216,0.008519701810436597,0.046858359957401396,0.0010649627263045747,0.0
1880,-0.03597122302158251,0.15827338129496402,0.666666666666667,0.008519701810436597,0.030883919062832943,0.004259850905218299,0.0
1881,-0.03357314148681034,0.11510791366906481,0.5995203836930454,0.008519701810436708,0.017039403620873195,0.010649627263045802,0.0
1882,-0.11270983213429275,0.0527577937649879,0.6115107913669062,0.010649627263045802,0.012779552715654896,0.013844515441959582,0.0
1883,-0.23741007194244634,-0.028776978417266195,0.5971223021582732,0.010649627263045691,0.0010649627263046302,0.017039403620873306,0.0
1884,-0.3285371702637887,-0.0887290167865707,0.5683453237410077,0.011714589989350405,-0.014909478168264156,0.017039403620873195,0.0
1885,-0.1750599520383691,-0.13908872901678648,0.5755395683453237,0.011714589989350405,-0.024494142705005384,0.010649627263045802,0.0
1886,0.007194244604316502,-0.1822541966426859,0.7458033573141485,0.010649627263045802,-0.03194888178913713,0.0063897763578275035,0.0
1887,0.13669064748201443,-0.23261390887290173,0.7242206235011992,0.008519701810436597,-0.057507987220447476,0.003194888178913724,0.0
1888,0.12709832134292487,-0.2829736211031174,0.5539568345323741,0.007454739084132106,-0.0851970181043663,-0.005324813631522929,0.0
1889,-0.014388489208633004,-0.25659472422062335,0.41247002398081534,0.004259850905218299,-0.09584664536741216,-0.015974440894568676,0.0
1890,0.0023980815347721673,-0.2805755395683458,0.2158273381294964,0.0031948881789136963,-0.10649627263045791,-0.023429179978700698,0.0
1891,-0.04556354916067118,-0.2350119904076735,0.1798561151079137,-0.0031948881789136963,-0.11395101171458999,-0.033013844515441926,0.0
1892,-0.15827338129496393,-0.11270983213429253,-0.023980815347721812,-0.002129925452609205,-0.1309904153354633,-0.04685835995740156,0.0
1893,-0.33333333333333304,-0.023980815347721895,-0.3477218225419664,-0.0031948881789136963,-0.13205537806176781,-0.0489882854100106,0.0
1894,-0.21103117505995161,0.004796163069544335,-0.4076738609112711,-0.005324813631522901,-0.11821086261980837,-0.051118210862619806,0.0
1895,-0.19904076738609167,0.1318944844124701,-0.30215827338129486,-0.0063897763578275035,-0.10862619808306712,-0.050053248136315315,0.0
1896,-0.1606714628297361,0.30455635491606703,-0.510791366906475,-0.0063897763578275035,-0.1139510117145899,-0.05431309904153349,0.0
1897,0.0023980815347721673,0.42206235011990423,-0.6043165467625897,-0.0095846645367412,-0.0958466453674121,-0.042598509052183195,0.0
1898,0.05515587529975985,0.46762589928057546,-0.5107913669064748,-0.011714589989350294,-0.07774227902023431,-0.027689030883919108,0.0
1899,-0.06954436450839285,0.4772182254196643,-0.5539568345323742,-0.005324813631522901,-0.07348242811501599,-0.0117145899893503,0.0
1900,-0.06235011990407724,0.3525179856115107,-0.630695443645084,-0.007454739084132106,-0.06496272630457939,0.007454739084132002,0.0
1901,-0.00959232613908867,0.22302158273381295,-0.40527577937649895,-0.0095846645367412,-0.04792332268370603,0.019169329073482497,0.0
1902,0.12949640287769792,0.1390887290167866,-0.2853717026378897,-0.007454739084132106,-0.04153354632587858,0.025559105431309903,0.0
1903,0.1606714628297361,0.07434052757793763,-0.31654676258992787,-0.011714589989350294,-0.04579339723109693,0.027689030883918997,0.0
1904,-0.02637889688249384,-0.016786570743405282,-0.275779376498801,-0.013844515441959582,-0.04153354632587858,0.038338658146964896,0.0
1905,-0.02637889688249384,-0.17266187050359716,-0.3141486810551557,-0.015974440894568717,-0.03833865814696491,0.041533546325878606,0.0
1906,0.0959232613908867,-0.23261390887290168,-0.28057553956834536,-0.014909478168264101,-0.03301384451544198,0.030883919062832804,0.0
1907,0.23741007194244634,-0.17745803357314147,-0.36690647482014427,-0.014909478168264087,-0.03301384451544187,0.020234291799786974,0.0
1908,0.5419664268585134,-0.15827338129496402,-0.4148681055155876,-0.014909478168264101,-0.026624068157614533,0.017039403620873306,0.0
1909,0.4580335731414866,-0.16786570743405269,-0.49400479616306914,-0.0095846645367412,-0.017039403620873306,0.013844515441959526,0.0
1910,-0.18465227817745777,-0.24220623501199048,-0.7338129496402876,-0.008519701810436604,-0.010649627263045747,0.015974440894568676,0.0
1911,-0.4172661870503598,-0.328537170263789,-0.9064748201438855,-0.010649627263045802,0.010649627263045747,0.010649627263045802,0.0
1912,0.0959232613908867,-0.2757793764988009,-0.8681055155875299,-0.012779552715655,0.04898828541001066,-0.004259850905218299,0.0
1913,0.33093525179856176,-0.09352517985611519,-0.4028776978417259,-0.013844515441959498,0.07774227902023434,-0.01810436634717788,0.0
1914,0.21342925659472378,-0.028776978417266008,-0.5491606714628308,-0.014909478168264101,0.07987220447284349,-0.012779552715654896,0.0
1915,-0.059952038369304184,-0.14388489208633093,-0.7338129496402868,-0.0117145899893503,0.09691160809371668,-0.00425985090521841,0.0
1916,-0.05275779376498857,-0.2494004796163074,-0.40527577937649895,-0.0085197018104366,0.13312034078807244,-0.007454739084132023,0.0
1917,0.028776978417266896,-0.28537170263788925,0.03357314148681034,-0.007454739084132101,0.1490947816826411,-0.026624068157614478,0.0
1918,0.011990407673860837,-0.16306954436450827,0.2110311750599525,-0.0031948881789136997,0.14376996805111808,-0.0340788072417465,0.0
1919,0.1894484412470021,-0.12230215827338098,0.47482014388488913,-0.0031948881789138003,0.1480298189563366,-0.03833865814696491,0.0
1920,0.4820143884892083,-0.1294964028776988,0.8201438848920883,-0.0031948881789136997,0.14376996805111822,-0.04472843450479229,0.0
1921,0.7649880095923267,-0.07913669064748152,0.959232613908874,0.0,0.12247071352502659,-0.051118210862619806,0.0
1922,0.7745803357314149,0.12230215827338142,0.7769784172661858,-0.0031948881789138003,0.08626198083067094,-0.0564430244941428,0.0
1923,0.49160671462829697,0.17745803357314105,0.5107913669064752,-0.006389776357827396,0.06496272630457944,-0.056443024494142596,0.0
1924,0.004796163069543891,0.19184652278177494,0.2973621103117505,-0.0063897763578275035,0.057507987220447254,-0.0500532481363152,0.0
1925,-0.46282973621103096,0.22541966426858506,0.261390887290168,-0.006389776357827497,0.054313099041533475,-0.042598509052183195,0.0
1926,-0.47002398081534746,0.28297362110311775,0.21342925659472467,-0.0063897763578275035,0.052183173588924436,-0.0436634717784877,0.0
1927,-0.23741007194244546,0.3884892086330931,0.41247002398081545,-0.004259850905218299,0.054313099041533586,-0.03727369542066031,0.0
1928,-0.26618705035971235,0.4388489208633095,0.5827338129496402,-0.003194888178913703,0.04472843450479225,-0.027689030883919108,0.0
1929,-0.12949640287769792,0.36450839328537166,0.5011990407673856,0.0,0.022364217252396235,-0.00851970181043657,0.0
1930,0.19184652278177428,0.27338129496402874,0.6402877697841731,0.004259850905218306,0.013844515441959526,0.002129925452609094,0.0
1931,0.4388489208633093,0.2470023980815348,0.6810551558752991,0.005324813631522894,-0.0010649627263046302,0.0031948881789137795,0.0
1932,0.14148681055155876,0.20383693045563556,0.46762589928057574,0.0063897763578275035,-0.03301384451544187,0.011714589989350405,0.0
1933,-0.2541966426858524,0.05995203836930452,0.15107913669064743,0.0031948881789136963,-0.04898828541001066,0.022364217252396096,0.0
1934,-0.29736211031174964,-0.07194244604316546,0.03357314148681079,0.002129925452609205,-0.04366347177848784,0.02449414270500541,0.0
1935,-0.33093525179856087,-0.1079136690647482,0.17745803357314172,0.004259850905218299,-0.052183173588924325,0.014909478168264101,0.0
1936,-0.28776978417266186,-0.0695443645083933,0.0983213429256593,-0.004259850905218299,-0.06496272630457933,0.0063897763578273925,0.0
1937,-0.014388489208633004,0.0,0.02637889688249384,-0.0095846645367412,-0.07028753993610226,0.007454739084132106,0.0
1938,0.35491606714628254,0.0071942446043165575,-0.007194244604316502,-0.008519701810436701,-0.07561235356762513,0.0031948881789136963,0.0
1939,0.11031175059952059,0.11510791366906475,-0.17026378896882477,-0.006389776357827497,-0.08626198083067099,0.0031948881789138073,0.0
1940,-0.4676258992805753,0.1462829736211031,-0.5683453237410072,-0.0095846645367412,-0.10223642172523961,0.007454739084131995,0.0
1941,-0.7122302158273381,0.08872901678657075,-0.6067146282973619,-0.00319488817891371,-0.07667731629392968,0.0191693290734824,0.0
1942,-0.5707434052757803,0.06474820143884896,-0.3285371702637896,-0.00638977635782749,-0.054313099041533586,0.021299254526091688,0.0
1943,-0.41247002398081456,0.05515587529976007,-0.2853717026378897,-0.007454739084132009,-0.05750798722044721,0.021299254526091507,0.0
1944,-0.695443645083933,0.023980815347722007,-0.4292565947242206,-0.002129925452609191,-0.0575079872204473,0.025559105431309896,0.0
1945,-1.0551558752997607,-0.12230215827338142,-0.3501199040767382,-0.004259850905218299,-0.0489882854100106,0.036208732694355705,0.0
1946,-0.9472422062350105,-0.30455635491606714,-0.13669064748201443,-0.0042598509052183126,-0.039403620873269395,0.0394036208732694,0.0
1947,-0.8033573141486805,-0.36450839328537177,0.03597122302158251,-0.002129925452609191,-0.03727369542066031,0.023429179978700698,0.0
1948,-0.8681055155875317,-0.3237410071942445,0.20143884892086383,-0.0063897763578275035,-0.045793397231096905,0.009584664536741207,0.0
1949,-1.0479616306954433,-0.3045563549160672,0.10791366906474753,-0.007454739084131995,-0.06602768903088388,0.008519701810436695,0.0
1950,-0.6954436450839339,-0.31414868105515587,0.04076738609112773,-0.0031948881789138073,-0.0681576144834932,0.0010649627263046024,0.0
1951,-0.27577937649880013,-0.2709832134292566,0.6666666666666661,-0.007454739084132009,-0.068157614483493,-0.012779552715655,0.0
1952,-0.30215827338129486,-0.16067146282973632,0.6402877697841731,-0.011714589989350377,-0.1118210862619809,-0.0191693290734824,0.0
1953,-0.11270983213429275,-0.18225419664268583,0.059952038369304184,-0.010649627263045802,-0.15122470713525027,-0.0181043663471779,0.0
1954,1.014388489208633,-0.13669064748201443,0.6211031175059953,-0.015974440894568703,-0.14164004259850904,-0.0255591054313098,0.0
1955,2.0695443645083937,0.04796163069544379,0.7050359712230216,-0.0191693290734824,-0.18104366347177858,-0.040468583599574,0.0
1956,2.9760191846522783,0.14628297362110332,-0.6378896882494001,-0.0191693290734824,-0.2470713525026622,-0.040468583599574,0.0
1957,2.227817745803356,0.16306954436450805,-1.51558752997602,-0.020234291799787002,-0.2513312034078805,-0.028753993610223696,0.0
1958,-0.17985611510791255,0.2158273381294965,-2.1103117505995197,-0.02768903088391908,-0.243876464323749,-0.017039403620873222,0.0
1959,-2.743405275779377,0.184652278177458,-2.532374100719423,-0.030883919062832832,-0.20127795527156556,0.0021299254526091216,0.0
1960,-2.232613908872901,0.1606714628297362,-2.621103117505996,-0.030883919062832776,-0.09371671991480279,0.0063897763578275035,0.0
1961,-0.6618705035971217,0.37170263788968827,-1.2973621103117523,-0.027689030883919108,0.017039403620873195,0.008519701810436597,0.0
1962,0.18225419664268472,0.4916067146282974,-1.3884892086330929,-0.014909478168264101,0.01277955271565534,0.022364217252396193,0.0
1963,0.6618705035971235,0.079136690647482,-1.841726618705037,-0.007454739084132023,0.04579339723109621,0.0638977635782748,0.0
1964,0.3357314148681052,-0.4028776978417265,-1.2062350119904082,-0.0031948881789137795,0.12247071352502692,0.0798722044728433,0.0
1965,-0.014388489208633004,-0.5635491606714629,-0.906474820143881,-0.0031948881789137795,0.15441959531416405,0.0596379126730565,0.0
1966,0.6067146282973628,-0.44364508393285396,-0.786570743405278,-0.010649627263045747,0.18849840255591044,0.028753993610223613,0.0
1967,1.0623501199040764,-0.27338129496402863,-0.05755395683453557,-0.011714589989350377,0.2332268370607029,0.013844515441959582,0.0
1968,0.752997601918465,-0.31175059952038353,0.179856115107917,-0.011714589989350377,0.2289669861554846,0.015974440894568703,0.0
1969,0.9784172661870505,-0.5155875299760198,-0.011990407673859949,-0.014909478168264101,0.22790202342917998,0.014909478168264101,0.0
1970,1.2422062350119898,-0.4364508393285367,0.49400479616306825,-0.01597444089456873,0.2651757188498402,-0.01384451544195961,0.0
1971,1.0023980815347722,-0.09352517985611541,0.9616306954436453,-0.020234291799786974,0.2587859424920128,-0.03940362087326939,0.0
1972,0.5683453237410072,0.014388489208633892,0.693045563549159,-0.014909478168264101,0.2279020234291799,-0.0340788072417466,0.0
1973,0.0431654676258999,-0.1199040767386097,0.7817745803357319,-0.0063897763578275035,0.2321618743343984,-0.022364217252396103,0.0
1974,0.1270983213429253,-0.10311750599520364,1.2110311750599525,-0.004259850905218299,0.2396166134185303,-0.0351437699680511,0.0
1975,0.551558752997602,0.0911270983213428,1.522781774580336,0.005324813631522873,0.21938232161874338,-0.050053248136315204,0.0
1976,0.6139088729016784,0.28776978417266186,1.7002398081534764,0.011714589989350432,0.182108626198083,-0.0489882854100106,0.0
1977,0.37649880095923294,0.19184652278177472,1.5851318944844142,0.014909478168264101,0.14270500532481356,-0.0298189563365283,0.0
1978,0.30215827338129486,-0.007194244604316502,1.3812949640287755,0.01384451544195947,0.11182108626198106,-0.020234291799787002,0.0
1979,0.023980815347721673,0.01678657074340517,1.4388489208633093,0.013844515441959526,0.09052183173588912,-0.03194888178913739,0.0
1980,-0.13669064748201443,0.1462829736211031,1.2829736211031184,0.013844515441959582,0.056443024494142735,-0.036208732694355594,0.0
1981,0.028776978417266452,0.1678657074340526,1.115107913669064,0.015974440894568676,0.03088391906283272,-0.030883919062832804,0.0
1982,0.4004796163069544,0.08872901678657086,1.1055155875299763,0.011714589989350432,0.017039403620873417,-0.02342917997870081,0.0
1983,0.5347721822541964,0.12709832134292576,1.117505995203837,0.014909478168264101,-0.012779552715654896,-0.028753993610223683,0.0
1984,0.28297362110311763,0.13429256594724204,0.9280575539568345,0.012779552715654896,-0.04046858359957417,-0.023429179978700698,0.0
1985,-0.04796163069544368,0.10311750599520386,0.6330935251798562,0.008519701810436708,-0.06283280085197007,-0.018104366347177825,0.0
1986,-0.38848920863309355,0.13908872901678637,0.6258992805755395,0.007454739084131967,-0.06815761448349322,-0.021299254526091604,0.0
1987,-0.7002398081534771,0.189448441247003,0.5635491606714629,0.008519701810436708,-0.0809371671991479,-0.017039403620873306,0.0
1988,-0.7386091127098324,0.21103117505995161,0.3189448441247003,0.005324813631522818,-0.10436634717784887,-0.010649627263045802,0.0
1989,-0.5779376498800959,0.18225419664268594,0.2853717026378897,0.0063897763578275035,-0.10117145899893498,-0.008519701810436653,0.0
1990,-0.20143884892086295,0.16546762589928055,0.3213429256594723,0.0063897763578275035,-0.10543130990415339,-0.0010649627263045192,0.0
1991,0.03357314148681034,0.14868105515587537,0.2470023980815348,0.005324813631522873,-0.11927582534611281,0.004259850905218299,0.0
1992,0.05275779376498768,0.06235011990407674,0.0647482014388489,0.005324813631522929,-0.12779552715654963,0.010649627263045802,0.0
1993,-0.06474820143884852,-0.07913669064748202,-0.0647482014388489,0.004259850905218299,-0.13205537806176776,0.014909478168264101,0.0
1994,-0.12709832134292576,-0.16306954436450838,-0.1774580335731415,0.0063897763578275035,-0.12992545260915878,0.011714589989350377,0.0
1995,-0.31175059952038353,-0.19664268585131894,-0.2613908872901678,0.005324813631522873,-0.1288604898828541,0.002129925452609205,0.0
1996,-0.4172661870503598,-0.1390887290167866,-0.2422062350119904,0.003194888178913724,-0.1267305644302449,-0.007454739084132078,0.0
1997,-0.34052757793764954,-0.014388489208633004,-0.3405275779376499,0.004259850905218299,-0.1192758253461128,-0.011714589989350432,0.0
1998,0.014388489208633004,0.052757793764987904,-0.3213429256594723,0.007454739084132078,-0.1150159744408946,-0.012779552715654896,0.0
