cts,date,Gyroscope [rad/s],1,2,temperature [°C]
85951.17577889524,2024-03-16T10:11:18.050Z,0.34291799787007454,-0.43024494142705005,0.03301384451544196,19.908203125
85956.20250251333,2024-03-16T10:11:18.055Z,0.34185303514376997,-0.44621938232161873,0.022364217252396165,19.908203125
85961.22922613143,2024-03-16T10:11:18.060Z,0.34185303514376997,-0.47071352502662406,0.012779552715654952,19.908203125
85966.25594974952,2024-03-16T10:11:18.065Z,0.3407880724174654,-0.4941427050053248,0,19.908203125
85971.28267336762,2024-03-16T10:11:18.070Z,0.34185303514376997,-0.5218317358892439,-0.007454739084132056,19.908203125
85976.30939698571,2024-03-16T10:11:18.075Z,0.33759318423855167,-0.5505857294994675,-0.011714589989350373,19.908203125
85981.33612060381,2024-03-16T10:11:18.080Z,0.33759318423855167,-0.5814696485623003,-0.01703940362087327,19.908203125
85986.3628442219,2024-03-16T10:11:18.085Z,0.3365282215122471,-0.6038338658146964,-0.019169329073482427,19.908203125
85991.38956784,2024-03-16T10:11:18.090Z,0.3343982960596379,-0.617678381256656,-0.023429179978700747,19.908203125
85996.4162914581,2024-03-16T10:11:18.095Z,0.3301384451544196,-0.617678381256656,-0.03301384451544196,19.908203125
86001.44301507619,2024-03-16T10:11:18.100Z,0.329073482428115,-0.6027689030883919,-0.04153354632587859,19.908203125
86006.46973869429,2024-03-16T10:11:18.105Z,0.3258785942492013,-0.5654952076677316,-0.054313099041533544,19.908203125
86011.49646231238,2024-03-16T10:11:18.110Z,0.3248136315228967,-0.5143769968051118,-0.0670926517571885,19.908203125
86016.52318593048,2024-03-16T10:11:18.115Z,0.32161874334398294,-0.4398296059637913,-0.07454739084132056,19.908203125
86021.54990954857,2024-03-16T10:11:18.120Z,0.32055378061767836,-0.34185303514376997,-0.07348242811501597,19.908203125
86026.57663316667,2024-03-16T10:11:18.125Z,0.3194888178913738,-0.2364217252396166,-0.06815761448349308,19.908203125
86031.60335678476,2024-03-16T10:11:18.130Z,0.32055378061767836,-0.11927582534611289,-0.04792332268370607,19.908203125
86036.63008040286,2024-03-16T10:11:18.135Z,0.32161874334398294,-0.003194888178913738,-0.026624068157614485,19.908203125
86041.65680402095,2024-03-16T10:11:18.140Z,0.32800851970181044,0.11075612353567625,0.0010649627263045794,19.908203125
86046.68352763905,2024-03-16T10:11:18.145Z,0.33759318423855167,0.21299254526091588,0.042598509052183174,19.908203125
86051.71025125714,2024-03-16T10:11:18.150Z,0.3439829605963791,0.3003194888178914,0.08200212992545261,19.908203125
86056.73697487524,2024-03-16T10:11:18.155Z,0.3546325878594249,0.37273695420660274,0.1299254526091587,19.908203125
86061.76369849333,2024-03-16T10:11:18.160Z,0.3588924387646432,0.4217252396166134,0.17784877529286475,19.908203125
86066.79042211143,2024-03-16T10:11:18.165Z,0.3610223642172524,0.45260915867944623,0.23109691160809373,19.908203125
86071.81714572952,2024-03-16T10:11:18.170Z,0.3599574014909478,0.46645367412140576,0.2854100106496273,19.908203125
86076.84386934762,2024-03-16T10:11:18.175Z,0.3546325878594249,0.4696485623003195,0.33865814696485624,19.908203125
